    284.36      25.66
    277.71     181.59
    123.17     318.88
     68.06     385.33
    123.92     417.59
     58.28     191.60
    140.19     227.18
    142.81      67.75
    233.82     271.87
     56.88     127.13
    265.19     271.11
    174.56     384.59
    119.71     401.64
     34.90     311.30
     28.08     150.25
    247.26     353.29
    309.00     226.14
     61.89     251.48
    192.73     254.63
    279.15       3.96
    228.06     474.52
    123.87     168.34
    306.61     296.50
    115.24     279.07
    161.03     246.90
    340.69     481.63
    148.51     385.86
     92.77     264.76
    398.19     208.72
    283.70     367.20
    319.75     358.94
    224.15      42.02
     22.52     233.21
     67.77     474.01
    488.09     323.90
    459.46     204.55
    456.80     241.89
    128.64     177.41
     38.49     462.58
    448.89     237.65
     10.42     244.68
    191.71      77.34
    173.11     324.61
    465.80     338.14
    414.75     468.26
    350.68     322.24
    329.93     234.39
    470.26      99.81
    170.43       6.64
    395.92     391.23
    266.00     417.99
    203.61      69.22
    488.58     145.14
    452.44     190.14
    479.66     381.94
    251.83      85.61
    318.85     181.43
    389.30     124.58
    125.36     215.20
    371.95      23.94
    188.62     308.87
     36.74     342.79
    499.92     197.58
    253.43     110.44
    220.23     217.53
    149.64     490.63
    208.72     285.49
    187.56     485.94
     79.20      27.99
     12.26     364.59
    211.64     145.20
    420.99     385.83
     50.75     496.78
    173.58     280.59
    337.30     327.57
    450.47     413.91
    370.18     180.76
     39.75     268.24
    210.46     232.97
     34.64     370.03
     54.29     354.21
    461.95     244.55
    156.47     346.12
    263.10     495.97
    391.59     294.33
    450.66     104.87
    216.15     338.67
    369.18     338.86
     68.27     377.77
    322.04      82.43
     70.51     312.79
    282.50     158.32
    498.52      59.80
    449.80     130.38
     61.94      33.35
     34.81     197.46
    175.48     394.37
    315.01     193.89
    345.78     455.64
    205.11     347.00
    111.95     213.29
    109.60     133.65
    262.07      17.66
    127.37     314.96
    339.98      83.96
     32.58     108.09
     59.97     322.59
    261.82     368.36
    333.20      53.80
    495.04     249.50
    205.71      49.25
     97.41      89.97
    434.22     359.94
    224.45     123.10
    179.51      24.45
    236.60     287.70
    480.19     381.46
    225.70     255.73
    458.23     394.74
     12.16     111.22
    464.42     452.84
    396.14     103.69
    275.88     283.08
    418.29     243.77
    428.35     196.47
    377.89     307.71
    440.93     295.45
    373.53     260.96
    307.42     476.51
    271.17     185.42
    357.75     147.83
    322.28      13.53
    331.38     186.28
    247.51     106.12
    265.71       6.86
    200.21     193.06
    361.30     225.04
     70.13     302.67
    361.48     260.67
    353.27     450.58
    225.76     241.94
    417.05     299.22
    116.23      82.43
    151.90     146.59
    368.90     467.94
    481.77     120.91
    161.58     124.43
     67.94     441.44
    396.70     137.68
    424.03     242.83
     97.11     120.68
    199.87     417.28
    165.69     481.39
    175.03     360.94
     93.56      56.28
    397.73     474.95
    343.33      77.15
    365.13     426.34
    205.03     102.03
    217.87     421.19
    289.54      73.97
    172.32      56.18
    318.68     269.19
    255.89     164.26
    342.68     164.78
    108.00      74.23
     71.30      82.22
     44.76     394.60
    140.50      41.35
    199.98     208.63
    263.08      89.82
     40.02     199.23
     55.02     129.48
    398.87     227.27
    180.82     135.83
    159.82     327.17
    161.96      84.79
    460.13      22.67
    268.99     361.17
    499.62      16.76
    293.69     149.29
    429.28     454.42
    119.00     362.46
    204.94     465.14
    172.25     247.17
    250.80     174.14
    266.04     112.30
    100.29     361.86
     53.82     367.96
    173.62     460.59
    387.69       3.44
    429.36     230.03
    257.87     156.58
    127.41     413.41
    361.04     180.98
    296.53      18.83
    395.34     124.54
    438.29      84.07
    412.78     274.93
    171.91     112.64
    490.61     439.48
    287.40     315.62
     74.37     467.45
    127.95     116.02
     52.44     112.00
     77.12      18.10
     78.09     408.43
    316.47     477.40
    225.00     293.25
    146.36       8.12
    400.24     431.53
    496.84     116.91
    491.08     378.20
    105.66       7.36
     12.57      36.41
    323.53     199.02
     57.14     483.66
     69.26     119.08
    154.85     438.81
    343.91     442.65
    340.87      17.72
     36.51     443.43
     19.72     426.48
    205.43     254.20
    151.16      72.37
    132.03     419.44
    151.07     131.58
    311.99     227.22
    341.44     124.96
     61.25     382.56
    217.73      46.09
    224.77      25.97
     18.95     386.63
     21.42      90.95
     20.16     315.95
    123.55     139.69
    303.87      18.93
    483.39     453.14
    383.99     423.69
     82.32     264.15
    176.51     246.96
    245.45     253.43
     54.73     199.00
    117.56     465.02
     75.90     274.37
    228.60      89.87
    300.39     285.18
    451.99     107.06
    139.63     381.90
    180.49     445.68
    482.65     475.79
     43.50     482.66
     86.90     166.18
    288.86     109.50
    435.87     222.45
    263.51     401.68
    209.14     392.03
    297.43     268.69
    281.75     490.97
    424.06     275.23
    347.72     295.16
    464.07     130.92
    181.36     227.67
    381.39     443.06
    140.81     221.32
    124.97     175.36
    371.59     479.01
    374.15     129.96
     44.32     385.39
    132.04      90.95
    113.19     167.11
     84.92     173.99
    241.60     204.44
    478.40     172.45
    259.48     265.82
    396.56     212.39
    387.47     245.40
    397.38      52.95
    105.02     161.72
    399.50     462.40
    361.91     460.25
    144.00      84.26
    111.01     475.41
     66.52     321.90
    167.81     305.13
    372.16     164.87
    247.30     486.81
    276.52      70.79
     87.23     245.45
    221.81     443.58
     64.26     267.94
    165.16     490.04
    249.83     198.56
    305.73     478.99
     76.05     362.27
    470.44     258.98
    301.34     332.09
    244.62     225.46
    118.34     130.16
    281.87     444.51
    126.72     251.66
    248.15     342.04
    298.63      26.76
    237.12      25.65
     36.09     391.81
     79.26      53.24
    132.28     130.46
    445.47     442.47
    188.39       8.69
     30.03      36.65
    364.42     380.03
    451.84     497.99
    467.31     270.94
    335.73     323.32
    128.72      45.96
    146.79     283.89
     91.42      30.06
     87.14     179.50
    326.82     163.07
    329.33     126.96
    300.43      47.31
    410.96     466.11
     86.95     475.24
    315.14     429.14
    124.85      89.73
    460.25      49.57
    122.62      19.14
    115.04     495.22
    332.24     228.01
    231.38      65.14
     46.76      93.63
    304.51     405.57
    365.19     336.92
    365.15     200.06
    100.95     455.82
    272.37     437.60
     29.83     114.22
    190.89     110.08
    205.47     453.87
    268.36     271.24
    471.36     206.59
    299.92     370.21
    194.65     256.75
    126.07     223.21
     90.94     302.02
    337.18     277.99
    428.11     180.53
    209.66     248.58
    172.24     148.75
    375.61     333.28
    345.28     498.01
    392.63     312.25
     61.49     419.72
     25.54     262.34
      5.51     262.10
      9.14      82.62
    406.09     170.59
    336.68     306.95
    110.10     491.67
    362.65      31.96
     40.70     266.66
    114.03     330.55
    186.08     374.55
     25.91     476.16
    332.58      60.45
    430.15     213.28
    348.84     182.66
    112.31     384.20
    400.57      34.95
    106.46      35.87
    166.61      18.64
    212.81     378.33
    295.95     284.73
    278.35      46.92
    326.57     438.21
    225.56     225.55
    174.67     272.05
     25.91     433.23
    100.15      30.66
    163.99     300.68
    118.52     301.57
    191.30      84.97
    470.94      95.94
    303.30       8.57
     53.84     256.72
    210.80     495.61
