    469.86     395.26
    303.04      82.55
    130.79     436.03
    462.26      46.84
    420.17      57.63
    163.59      46.08
    134.73      54.39
    452.43      17.01
    133.29     265.00
     43.15     104.29
    417.73     285.00
    369.02       7.47
     33.36     197.11
    207.99     499.98
     81.99     250.09
    241.01     349.65
    354.58     101.32
    216.99      62.49
    388.44      89.45
    185.31      10.73
     29.04     222.36
    260.83     488.23
    209.25     274.05
    323.88      11.41
    479.22      73.10
    119.19      66.79
     32.91     254.84
    462.80     112.93
    279.63     142.47
    344.08     353.26
    417.39     177.72
    229.92     379.70
    411.08      22.13
    101.70     169.82
    324.06     176.09
    175.31     488.87
    460.38     331.68
    296.81     249.66
    338.86      92.41
    211.52      77.57
    126.94     413.61
    196.33     145.03
    476.77     158.74
     75.05     497.76
     81.09     467.96
    223.22     291.32
     33.73      74.65
    263.26      96.33
    437.02     261.46
    295.24     326.58
    166.26     152.19
    454.75     246.06
    109.51      69.05
     58.89      77.36
     11.50      76.81
    246.87     253.35
    297.36      55.87
     74.55     472.18
    102.24     277.55
    448.97     105.57
     30.37     238.89
    410.01     478.93
    124.25     471.28
    453.04     241.43
    329.40     398.05
    371.36     138.16
     44.50     427.60
     66.36     225.43
     36.53     335.76
    169.11     274.07
    272.05      50.37
     29.68      78.78
    419.45     318.72
    441.29     360.92
    276.34      22.51
    485.99     359.77
    321.92     449.24
     81.92     448.13
    280.06     454.22
    173.38     467.99
    240.81     357.98
     47.70     485.56
    152.73     151.43
    204.33     268.13
    355.70      89.37
    409.95     446.64
    159.06      19.45
    328.26      88.24
    234.02     272.91
     39.58     355.21
    356.10     334.01
    158.10     276.71
    282.47     177.65
    119.85     247.46
    227.55     356.18
    200.84     327.77
    363.51      21.49
    259.82      26.41
    331.72      14.16
    496.43     225.29
    259.02     425.40
    414.85     150.70
    261.51      34.11
     15.07     289.01
     70.36     206.84
     70.14     117.62
    119.14     290.66
      3.59     436.90
    135.13     336.12
    345.87      49.82
    265.89      28.31
    453.19     383.46
     24.70      38.02
    407.85     481.41
     40.37     102.40
     12.74     439.95
    123.00     440.49
    293.38     419.18
    322.78      74.21
    217.27     268.22
    385.40     240.44
    227.81     393.47
     36.26     236.87
    304.17     150.16
    180.28     463.74
     32.96     490.74
     62.16     265.80
    489.35     128.20
    202.01     467.60
    218.56     134.14
    172.45     222.64
     27.51       7.54
     68.67     133.33
    457.90     353.04
    182.75     192.93
     97.30     243.71
    363.75     479.75
    417.10     243.23
    336.23     238.21
     61.22     317.52
    125.68     249.99
     28.21     218.92
    234.69     453.78
    350.91     236.80
    206.46     201.70
    263.25     447.98
    366.15      30.55
    237.21     129.98
    279.09      54.06
    497.26     203.89
    245.58     456.69
    407.91     425.64
     10.45     292.76
    490.72     296.32
    118.92      64.11
    185.72     377.84
     36.44     333.72
    304.59     245.18
    180.54     328.00
    163.01     228.24
     26.10      74.44
    246.99     259.22
    366.34     320.82
    372.54     448.86
    231.57     289.10
    138.04     433.09
    350.64     130.14
     68.18     481.64
    437.32     163.16
    348.27     491.73
    370.48     138.93
      5.26      84.94
     47.28     347.08
    472.70     375.62
    118.35     391.00
    271.67     201.60
     71.81     322.69
      6.27     149.47
     52.42     238.10
    210.49     309.81
    405.04     406.97
    106.53     302.92
    468.26     448.63
    304.63     333.65
    136.24     118.34
    168.11     396.47
    265.74      87.66
    458.14     454.19
    138.52      86.32
    415.49     429.33
    213.83     170.81
     18.79      83.70
    124.89     389.73
    311.65     466.33
    211.51     476.01
    333.69     358.58
    207.95     312.16
     98.86     203.95
    236.18     169.82
    351.40     438.18
    227.53      82.20
    240.87     487.12
    446.18     403.47
     10.54     330.62
    494.14     486.69
    230.26     279.67
    372.52     157.49
     48.84     183.10
     55.79     149.18
    165.18     383.98
    325.21      89.64
      2.76     356.71
    106.79     178.44
    303.44     290.90
    475.61      24.32
      8.29     275.74
    470.13      13.48
    485.31     446.16
     95.45      98.66
    240.36     318.38
    146.71     408.23
    452.53     218.85
    426.46     237.73
    448.84     299.68
    229.99     182.55
    236.48     299.05
    111.22       4.84
     43.92     195.07
    229.20     351.94
    115.16      27.53
    314.59     103.48
    151.10      34.73
    365.15     243.16
    162.30     232.40
    400.20     304.93
    466.73       6.72
    207.01      16.16
    230.52     139.45
    238.13     164.97
    328.71     117.18
    191.04     182.99
    303.57     461.35
     97.99       9.15
    376.46     287.81
    303.35     311.56
    478.64     206.07
    151.41     304.74
    261.73     273.92
    142.93      12.21
     62.78     212.68
    170.19     465.95
    292.37     312.19
    174.34     123.27
    419.26     187.79
    332.06     237.16
    223.37     268.27
    191.37     256.87
    147.04      42.53
    109.25     113.04
    149.51     298.17
    230.79     204.89
    213.48     341.56
    248.35     232.25
    366.63     235.59
    278.25     277.05
     11.49     291.96
    317.85     259.94
    103.20     446.65
    332.12     182.90
    146.25     169.71
    419.41     203.25
     12.22     266.26
    360.11      15.83
    224.43     266.79
    325.15     472.19
    197.38     274.72
    180.54     432.59
    346.12     263.14
    155.37     170.73
     88.62     116.18
    199.19     450.20
    233.52     266.18
     13.95     483.69
    474.36     476.10
    254.42     336.48
    460.55     138.97
    196.62     416.02
    392.34      39.30
     64.57       7.10
    184.77     264.49
    331.43     135.51
    165.12     394.60
    199.81     397.12
    267.58      18.31
     85.64     291.45
    353.76     271.98
    414.29     217.48
    342.72     361.39
    228.14     452.72
    349.41     288.89
    469.70     217.36
    246.51     126.06
     52.00     166.51
    440.51     185.47
    124.66       3.06
    380.12      30.33
     78.31     480.03
    163.75     247.60
    145.61     260.57
    119.14     170.14
    257.74     311.76
    335.36     463.33
    125.13     461.74
    315.85     395.64
    179.96     114.91
    275.96     102.51
    352.86      84.41
    134.85      59.18
    369.96       9.79
    139.03     219.91
    454.69     123.65
    421.88     370.83
    204.11     472.56
     10.46      27.47
    251.46     313.54
    376.59     382.38
    220.05     178.73
    262.86     433.10
    444.01     202.09
    396.54     467.47
     52.04     373.27
    389.48     241.51
    295.11     139.40
      3.43     127.32
    404.50     349.39
    451.08     216.89
    362.66     189.41
    233.81     107.08
     20.16     383.82
     41.55     117.98
    169.76     350.12
    322.99     470.40
     31.20     331.98
    396.67     176.95
    150.03      26.54
     59.61     198.58
    156.25     101.94
    210.63     125.82
    139.10     372.88
    295.83     314.67
     21.06      53.88
    400.02     126.96
    369.20      26.09
    405.98     347.37
    419.98     385.31
    219.58     305.22
    311.17     426.31
    284.48     493.90
     47.01     289.52
    180.95     249.17
     82.55     203.12
    291.27     281.01
    445.91     295.66
    467.45     161.04
     20.56     119.12
    414.89     303.98
    373.90     468.71
    404.63     147.75
    487.46     225.32
    293.41     416.76
    403.03      60.44
    129.17     212.00
    325.45     126.02
    390.80       4.07
    104.12      74.01
    458.95     187.33
    119.80     314.67
